0	-251.062689
0.001736	-251.295116
0.003472	-251.146073
0.005208	-250.768148
0.006944	-250.695399
0.008681	-250.62265
0.010417	-250.473607
0.012153	-250.171977
0.013889	-249.717758
0.015625	-249.492421
0.017361	-249.19079
0.019097	-248.812866
0.020833	-248.358647
0.022569	-248.209604
0.024306	-247.679092
0.026042	-247.301167
0.027778	-246.923242
0.029514	-246.469023
0.03125	-245.862217
0.032986	-245.407998
0.034722	-244.877486
0.036458	-244.499561
0.038194	-244.19793
0.039931	-243.743711
0.041667	-243.213199
0.043403	-242.835274
0.045139	-242.609937
0.046875	-242.232013
0.048611	-241.930382
0.050347	-241.552457
0.052083	-241.174532
0.053819	-240.567726
0.055556	-240.113507
0.057292	-239.506701
0.059028	-238.976188
0.060764	-238.445675
0.0625	-238.144045
0.064236	-237.689826
0.065972	-237.006725
0.067708	-236.476213
0.069444	-236.098288
0.071181	-235.872951
0.072917	-235.418733
0.074653	-234.88822
0.076389	-234.281413
0.078125	-233.827195
0.079861	-233.372976
0.081597	-232.842464
0.083333	-232.540833
0.085069	-231.934026
0.086806	-231.479808
0.088542	-230.949295
0.090278	-230.266194
0.092014	-229.5068
0.09375	-228.823699
0.095486	-228.369481
0.097222	-227.838968
0.098958	-227.232162
0.100694	-226.625355
0.102431	-226.094842
0.104167	-225.56433
0.105903	-224.957523
0.107639	-224.579599
0.109375	-223.972792
0.111111	-223.518573
0.112847	-222.988061
0.114583	-222.381254
0.116319	-221.698154
0.118056	-221.243935
0.119792	-220.86601
0.121528	-220.106616
0.123264	-219.576103
0.125	-218.969297
0.126736	-218.133608
0.128472	-217.450508
0.130208	-216.614819
0.131944	-215.855425
0.133681	-215.096031
0.135417	-214.489224
0.137153	-213.806123
0.138889	-213.046729
0.140625	-212.287335
0.142361	-211.680528
0.144097	-211.150015
0.145833	-210.390621
0.147569	-209.936402
0.149306	-209.711065
0.151042	-209.790904
0.152778	-210.023331
0.154514	-210.408346
0.15625	-211.022243
0.157986	-211.102082
0.159722	-210.495275
0.161458	-210.11735
0.163194	-209.968307
0.164931	-209.895558
0.166667	-209.593928
0.168403	-209.521179
0.170139	-209.44843
0.171875	-209.223093
0.173611	-208.539992
0.175347	-208.162068
0.177083	-208.013025
0.178819	-207.711394
0.180556	-207.104588
0.182292	-206.421487
0.184028	-206.348738
0.185764	-205.818225
0.1875	-205.211419
0.189236	-204.604612
0.190972	-204.302982
0.192708	-204.001351
0.194444	-203.394544
0.196181	-202.787738
0.197917	-202.333519
0.199653	-202.184476
0.201389	-201.959139
0.203125	-201.352333
0.204861	-200.974408
0.206597	-200.672777
0.208333	-200.218559
0.210069	-199.535458
0.211806	-198.69977
0.213542	-198.245551
0.215278	-198.020214
0.217014	-197.64229
0.21875	-197.111777
0.220486	-196.733852
0.222222	-196.432221
0.223958	-196.054297
0.225694	-195.371196
0.227431	-194.840684
0.229167	-194.462759
0.230903	-193.932246
0.232639	-193.401734
0.234375	-192.566045
0.236111	-192.035533
0.237847	-191.810196
0.239583	-191.279683
0.241319	-190.367701
0.243056	-189.6846
0.244792	-189.154088
0.246528	-189.005045
0.248264	-188.321944
0.25	-187.409962
0.251736	-186.955743
0.253472	-186.425231
0.255208	-185.894718
0.256944	-185.287912
0.258681	-184.528517
0.260417	-184.074299
0.262153	-184.230431
0.263889	-183.547331
0.265625	-182.711643
0.267361	-182.257424
0.269097	-181.650617
0.270833	-181.043811
0.272569	-180.437004
0.274306	-179.830198
0.276042	-179.375979
0.277778	-178.769172
0.279514	-178.162366
0.28125	-177.402971
0.282986	-176.567283
0.284722	-175.579007
0.286458	-174.514437
0.288194	-173.449866
0.289931	-172.766766
0.291667	-172.312547
0.293403	-171.553153
0.295139	-170.717464
0.296875	-170.034364
0.298611	-169.809027
0.300347	-169.659984
0.302083	-169.510941
0.303819	-169.056723
0.305556	-169.441737
0.307292	-170.055634
0.309028	-170.440649
0.310764	-170.596781
0.3125	-170.218857
0.314236	-169.917226
0.315972	-169.691889
0.317708	-169.466552
0.319444	-169.317509
0.321181	-169.321054
0.322917	-168.714248
0.324653	-168.412617
0.326389	-168.416162
0.328125	-167.88565
0.329861	-167.355137
0.331597	-167.053506
0.333333	-166.828169
0.335069	-166.221363
0.336806	-165.69085
0.338542	-165.312925
0.340278	-164.935001
0.342014	-164.480782
0.34375	-164.026563
0.345486	-163.496051
0.347222	-163.118126
0.348958	-162.740201
0.350694	-162.133395
0.352431	-162.060646
0.354167	-161.911603
0.355903	-161.609972
0.357639	-161.232047
0.359375	-160.548947
0.361111	-160.018434
0.362847	-159.564216
0.364583	-158.957409
0.366319	-158.274309
0.368056	-157.82009
0.369792	-157.365871
0.371528	-156.987947
0.373264	-156.38114
0.375	-155.926921
0.376736	-155.625291
0.378472	-154.94219
0.380208	-154.564265
0.381944	-154.338929
0.383681	-153.655828
0.385417	-153.354197
0.387153	-153.052566
0.388889	-152.522054
0.390625	-152.296717
0.392361	-151.537323
0.394097	-151.00681
0.395833	-150.323709
0.397569	-149.793197
0.399306	-149.415272
0.401042	-148.655878
0.402778	-147.667601
0.404514	-147.060795
0.40625	-146.835458
0.407986	-146.152358
0.409722	-145.240375
0.411458	-144.709863
0.413194	-144.331938
0.414931	-143.648837
0.416667	-143.270913
0.418403	-142.969282
0.420139	-142.515063
0.421875	-141.908257
0.423611	-141.30145
0.425347	-140.694644
0.427083	-139.935249
0.428819	-139.252149
0.430556	-138.569048
0.432292	-138.114829
0.434028	-136.973965
0.435764	-135.985689
0.4375	-135.302588
0.439236	-134.4669
0.440972	-133.631212
0.442708	-133.100699
0.444444	-132.570186
0.446181	-131.658204
0.447917	-130.975104
0.449653	-130.597179
0.451389	-130.677018
0.453125	-130.375387
0.454861	-129.539699
0.456597	-129.314362
0.458333	-129.394201
0.460069	-129.702922
0.461806	-130.087936
0.463542	-130.472951
0.465278	-130.400202
0.467014	-130.251159
0.46875	-129.873235
0.470486	-129.49531
0.472222	-129.269973
0.473958	-129.044636
0.475694	-128.590418
0.477431	-128.288787
0.479167	-127.987156
0.480903	-127.609231
0.482639	-127.460188
0.484375	-126.853382
0.486111	-126.322869
0.487847	-125.716063
0.489583	-125.414432
0.491319	-124.960213
0.493056	-124.505995
0.494792	-124.12807
0.496528	-123.673851
0.498264	-123.37222
0.5	-122.841708
0.501736	-122.845253
0.503472	-122.391034
0.505208	-122.165697
0.506944	-121.787773
0.508681	-121.562436
0.510417	-121.260805
0.512153	-120.730292
0.513889	-120.276074
0.515625	-119.592973
0.517361	-119.215048
0.519097	-118.531948
0.520833	-117.848847
0.522569	-117.470923
0.524306	-117.092998
0.526042	-116.791367
0.527778	-116.489736
0.529514	-115.959224
0.53125	-115.352417
0.532986	-114.669317
0.534722	-114.367686
0.536458	-113.760879
0.538194	-113.306661
0.539931	-112.776148
0.541667	-112.398224
0.543403	-111.944005
0.545139	-111.56608
0.546875	-111.188155
0.548611	-110.505055
0.550347	-109.74566
0.552083	-109.06256
0.553819	-108.303166
0.555556	-107.772653
0.557292	-107.394728
0.559028	-106.787922
0.560764	-106.028527
0.5625	-105.498015
0.564236	-105.043796
0.565972	-104.894753
0.567708	-104.059065
0.569444	-103.528552
0.571181	-103.226921
0.572917	-102.620115
0.574653	-102.165896
0.576389	-101.482796
0.578125	-100.952283
0.579861	-100.269182
0.581597	-99.586082
0.583333	-99.131863
0.585069	-98.601351
0.586806	-97.765662
0.588542	-97.006268
0.590278	-96.094285
0.592014	-95.487479
0.59375	-94.804378
0.595486	-93.96869
0.597222	-93.133002
0.598958	-92.526195
0.600694	-92.14827
0.602431	-91.541464
0.604167	-91.087245
0.605903	-90.556733
0.607639	-90.40769
0.609375	-90.029765
0.611111	-89.804428
0.612847	-89.960561
0.614583	-90.0404
0.616319	-89.433593
0.618056	-89.513432
0.619792	-90.051035
