0	-13.726517
0.001166	-13.879324
0.002331	-13.726956
0.003497	-13.650882
0.004663	-13.42222
0.005828	-13.422439
0.006994	-13.651541
0.00816	-13.65176
0.009325	-13.499392
0.010491	-13.499612
0.011657	-13.423538
0.012822	-13.423757
0.013988	-13.576565
0.015154	-13.653078
0.016319	-13.653298
0.017485	-13.424636
0.018651	-13.348562
0.019816	-13.348781
0.020982	-13.272707
0.022148	-13.272927
0.023313	-13.196852
0.024479	-13.044484
0.025645	-13.120998
0.026811	-13.121217
0.027976	-13.197731
0.029142	-13.350538
0.030308	-13.19817
0.031473	-13.274684
0.032639	-13.122316
0.033805	-12.969947
0.03497	-13.046461
0.036136	-12.970387
0.037302	-12.970606
0.038467	-12.818238
0.039633	-12.742164
0.040799	-12.742383
0.041964	-12.818897
0.04313	-12.895411
0.044296	-12.971924
0.045461	-12.89585
0.046627	-12.743482
0.047793	-12.667407
0.048958	-12.743921
0.050124	-12.667847
0.05129	-12.668066
0.052455	-12.591992
0.053621	-12.668506
0.054787	-12.668725
0.055952	-12.821533
0.057118	-12.745459
0.058284	-12.59309
0.059449	-12.669604
0.060615	-12.822411
0.061781	-12.746337
0.062946	-12.822851
0.064112	-12.594189
0.065278	-12.518114
0.066443	-12.518334
0.067609	-12.594848
0.068775	-12.518773
0.06994	-12.366405
0.071106	-12.214037
0.072272	-12.366844
0.073438	-12.367064
0.074603	-12.29099
0.075769	-12.214915
0.076935	-12.215135
0.0781	-12.062767
0.079266	-12.13928
0.080432	-12.1395
0.081597	-12.216014
0.082763	-12.292527
0.083929	-12.140159
0.085094	-12.292967
0.08626	-12.293186
0.087426	-12.293406
0.088591	-12.217332
0.089757	-12.217551
0.090923	-12.141477
0.092088	-12.141697
0.093254	-12.141916
0.09442	-11.989548
0.095585	-11.989768
0.096751	-11.913693
0.097917	-11.990207
0.099082	-12.066721
0.100248	-12.143234
0.101414	-12.06716
0.102579	-11.762204
0.103745	-11.762423
0.104911	-11.915231
0.106076	-11.991744
0.107242	-12.068258
0.108408	-12.144772
0.109573	-11.839816
0.110739	-11.611153
0.111905	-11.763961
0.11307	-11.840474
0.114236	-11.688106
0.115402	-11.612032
0.116567	-11.459664
0.117733	-11.459883
0.118899	-11.688985
0.120064	-11.689205
0.12123	-11.689424
0.122396	-11.61335
0.123562	-11.61357
0.124727	-11.461201
0.125893	-11.537715
0.127059	-11.537935
0.128224	-11.538154
0.12939	-11.385786
0.130556	-11.4623
0.131721	-11.538813
0.132887	-11.615327
0.134053	-11.462959
0.135218	-11.539472
0.136384	-11.463398
0.13755	-11.387324
0.138715	-11.463837
0.139881	-11.540351
0.141047	-11.54057
0.142212	-11.464496
0.143378	-11.54101
0.144544	-11.464935
0.145709	-11.388861
0.146875	-11.312787
0.148041	-11.160419
0.149206	-11.160638
0.150372	-11.237152
0.151538	-11.084784
0.152703	-11.161297
0.153869	-11.085223
0.155035	-11.085443
0.1562	-10.933074
0.157366	-11.009588
